price,date,postcode,property_type,old_new,duration,district,county
675000,2025-08-05 00:00,WN5 8UP,D,N,F,WIGAN,GREATER MANCHESTER
328000,2025-07-25 00:00,BL0 9WG,D,N,L,BURY,GREATER MANCHESTER
180000,2025-08-08 00:00,M1 5ED,F,N,L,MANCHESTER,GREATER MANCHESTER
190000,2025-08-01 00:00,M34 7GD,T,N,F,TAMESIDE,GREATER MANCHESTER
105000,2025-07-18 00:00,OL1 2PA,T,N,L,OLDHAM,GREATER MANCHESTER
325000,2025-07-18 00:00,SK3 0HB,D,N,L,STOCKPORT,GREATER MANCHESTER
115000,2025-07-10 00:00,OL12 6AZ,F,N,L,ROCHDALE,GREATER MANCHESTER
185000,2025-08-08 00:00,M33 3UR,F,N,L,TRAFFORD,GREATER MANCHESTER
345000,2025-08-15 00:00,M3 4FG,F,N,L,MANCHESTER,GREATER MANCHESTER
125000,2025-07-18 00:00,M30 7JE,F,N,L,SALFORD,GREATER MANCHESTER
152500,2025-07-23 00:00,M23 1DL,F,N,L,MANCHESTER,GREATER MANCHESTER
219000,2025-08-19 00:00,M43 6NN,S,N,F,TAMESIDE,GREATER MANCHESTER
175000,2025-07-25 00:00,BL7 9DW,F,N,L,BOLTON,GREATER MANCHESTER
282000,2025-03-13 00:00,SK3 8GN,T,N,L,STOCKPORT,GREATER MANCHESTER
300000,2025-07-24 00:00,M4 5BS,F,N,L,MANCHESTER,GREATER MANCHESTER
105000,2025-07-28 00:00,BL1 5TP,F,N,L,BOLTON,GREATER MANCHESTER
340000,2025-03-21 00:00,SK14 5BP,S,N,F,TAMESIDE,GREATER MANCHESTER
139950,2025-08-15 00:00,BL7 9DW,F,N,L,BOLTON,GREATER MANCHESTER
550000,2025-06-25 00:00,SK4 3PT,D,N,F,STOCKPORT,GREATER MANCHESTER
296000,2025-07-11 00:00,M22 4AT,S,N,L,MANCHESTER,GREATER MANCHESTER
275000,2025-07-25 00:00,M28 1EJ,S,N,L,WIGAN,GREATER MANCHESTER
282000,2025-07-15 00:00,M41 9DX,T,N,F,TRAFFORD,GREATER MANCHESTER
175000,2025-03-17 00:00,OL5 0NR,T,N,F,TAMESIDE,GREATER MANCHESTER
179000,2025-07-29 00:00,M50 3RB,F,N,L,SALFORD,GREATER MANCHESTER
165000,2025-05-02 00:00,BL4 8LE,S,N,F,BOLTON,GREATER MANCHESTER
135000,2025-05-16 00:00,OL6 9NS,O,N,F,TAMESIDE,GREATER MANCHESTER
227000,2025-01-17 00:00,SK5 7LH,O,N,F,STOCKPORT,GREATER MANCHESTER
85000,2025-06-18 00:00,OL6 9NX,T,N,F,TAMESIDE,GREATER MANCHESTER
92500,2025-05-20 00:00,M26 1LP,T,N,L,BURY,GREATER MANCHESTER
115000,2025-05-13 00:00,WN6 0JH,T,N,F,WIGAN,GREATER MANCHESTER
90000,2025-04-25 00:00,WN2 3AN,O,N,L,WIGAN,GREATER MANCHESTER
90000,2025-04-25 00:00,WN2 3AN,O,N,L,WIGAN,GREATER MANCHESTER
151000,2025-05-06 00:00,M9 6LJ,T,N,F,MANCHESTER,GREATER MANCHESTER
118000,2025-05-06 00:00,M9 6LJ,T,N,F,MANCHESTER,GREATER MANCHESTER
95000,2025-05-27 00:00,WN6 8NY,S,N,L,WIGAN,GREATER MANCHESTER
107000,2025-03-18 00:00,M9 4HD,T,N,F,MANCHESTER,GREATER MANCHESTER
155000,2025-05-29 00:00,M40 9HT,T,N,F,MANCHESTER,GREATER MANCHESTER
660000,2025-06-09 00:00,SK8 3AA,D,N,F,STOCKPORT,GREATER MANCHESTER
100000,2025-02-07 00:00,WN5 8HQ,T,N,L,WIGAN,GREATER MANCHESTER
83000,2025-04-04 00:00,WN4 9AU,T,N,L,WIGAN,GREATER MANCHESTER
155000,2025-01-27 00:00,M23 2RQ,T,N,F,MANCHESTER,GREATER MANCHESTER
130000,2025-02-17 00:00,OL12 7DQ,T,N,L,ROCHDALE,GREATER MANCHESTER
630000,2025-05-15 00:00,SK8 3BQ,D,N,F,STOCKPORT,GREATER MANCHESTER
1300000,2025-05-06 00:00,BL5 3JP,O,N,F,BOLTON,GREATER MANCHESTER
160000,2025-01-10 00:00,BL5 3ST,T,N,L,BOLTON,GREATER MANCHESTER
183000,2025-07-10 00:00,OL15 8NP,T,N,L,ROCHDALE,GREATER MANCHESTER
202500,2025-03-24 00:00,BL4 0QA,S,N,L,BOLTON,GREATER MANCHESTER
200000,2025-08-08 00:00,SK8 3JT,T,N,L,STOCKPORT,GREATER MANCHESTER
185000,2025-07-31 00:00,BL3 2EG,T,N,L,BOLTON,GREATER MANCHESTER
91500,2025-07-10 00:00,SK16 4LU,T,N,F,TAMESIDE,GREATER MANCHESTER
95000,2025-06-18 00:00,M29 8FL,T,N,L,WIGAN,GREATER MANCHESTER
272500,2025-01-09 00:00,M27 5GG,S,N,L,SALFORD,GREATER MANCHESTER
250000,2025-07-11 00:00,BL2 3NS,D,N,L,BOLTON,GREATER MANCHESTER
129000,2025-03-06 00:00,WN5 9QN,T,N,F,WIGAN,GREATER MANCHESTER
201000,2025-07-18 00:00,BL8 3LB,S,N,L,BURY,GREATER MANCHESTER
203900,2025-08-01 00:00,OL5 9PH,T,N,L,TAMESIDE,GREATER MANCHESTER
185000,2025-07-11 00:00,M19 3PQ,T,N,L,MANCHESTER,GREATER MANCHESTER
185000,2025-04-29 00:00,M44 5FA,S,N,F,SALFORD,GREATER MANCHESTER
409000,2025-03-14 00:00,WA15 6AS,S,N,F,TRAFFORD,GREATER MANCHESTER
416000,2025-07-09 00:00,WA14 2EL,T,N,F,TRAFFORD,GREATER MANCHESTER
260000,2025-03-21 00:00,SK14 5HU,S,N,F,TAMESIDE,GREATER MANCHESTER
207500,2025-06-13 00:00,WA3 2HW,S,N,L,WIGAN,GREATER MANCHESTER
640000,2025-03-18 00:00,WA13 9SR,D,N,F,TRAFFORD,GREATER MANCHESTER
212000,2025-01-15 00:00,M7 2JR,T,N,F,SALFORD,GREATER MANCHESTER
160000,2025-01-23 00:00,OL2 5AG,S,N,L,OLDHAM,GREATER MANCHESTER
138000,2025-01-24 00:00,M9 6RQ,T,N,F,MANCHESTER,GREATER MANCHESTER
175000,2025-01-08 00:00,BL8 1NL,T,N,L,BURY,GREATER MANCHESTER
100000,2025-01-17 00:00,BL3 6TT,T,N,L,BOLTON,GREATER MANCHESTER
699000,2025-01-22 00:00,M16 8ET,S,N,F,MANCHESTER,GREATER MANCHESTER
165000,2025-05-22 00:00,OL10 4TJ,T,N,F,ROCHDALE,GREATER MANCHESTER
130000,2025-05-21 00:00,BL9 6NE,T,N,L,BURY,GREATER MANCHESTER
111000,2025-05-15 00:00,OL9 9SN,T,N,L,OLDHAM,GREATER MANCHESTER
120000,2025-05-07 00:00,WN2 5XB,T,N,L,WIGAN,GREATER MANCHESTER
100000,2025-05-21 00:00,M38 0LW,T,N,L,SALFORD,GREATER MANCHESTER
100000,2025-06-10 00:00,BL4 7AH,T,N,L,BOLTON,GREATER MANCHESTER
112000,2025-05-23 00:00,M9 4FE,T,N,F,MANCHESTER,GREATER MANCHESTER
590000,2025-05-28 00:00,M25 9LJ,O,N,L,BURY,GREATER MANCHESTER
165000,2025-06-05 00:00,M9 4NR,T,N,F,MANCHESTER,GREATER MANCHESTER
53000,2025-06-09 00:00,M46 0DB,T,N,L,WIGAN,GREATER MANCHESTER
130000,2025-06-02 00:00,SK7 4LZ,T,N,F,STOCKPORT,GREATER MANCHESTER
148000,2025-05-09 00:00,BL8 1NL,T,N,L,BURY,GREATER MANCHESTER
150500,2025-05-30 00:00,OL9 7PA,O,N,L,OLDHAM,GREATER MANCHESTER
265000,2025-06-03 00:00,M14 6PN,T,N,F,MANCHESTER,GREATER MANCHESTER
160000,2025-07-18 00:00,OL16 3DY,S,N,F,ROCHDALE,GREATER MANCHESTER
330000,2025-07-09 00:00,WA15 8HW,T,N,F,TRAFFORD,GREATER MANCHESTER
235000,2025-07-21 00:00,M14 6SU,T,N,F,MANCHESTER,GREATER MANCHESTER
225000,2025-03-17 00:00,WN4 9PT,S,N,L,WIGAN,GREATER MANCHESTER
515000,2025-03-27 00:00,SK4 3HJ,D,N,F,STOCKPORT,GREATER MANCHESTER
380000,2025-07-28 00:00,SK6 6AN,S,N,L,STOCKPORT,GREATER MANCHESTER
138000,2025-07-25 00:00,WN6 7HU,T,N,L,WIGAN,GREATER MANCHESTER
138000,2025-07-25 00:00,WN6 7HU,T,N,L,WIGAN,GREATER MANCHESTER
950000,2025-07-25 00:00,SK7 1PR,D,N,F,STOCKPORT,GREATER MANCHESTER
274000,2025-07-25 00:00,BL8 3NG,S,N,F,BURY,GREATER MANCHESTER
345000,2025-08-01 00:00,WA14 1LP,S,N,F,TRAFFORD,GREATER MANCHESTER
469000,2025-03-10 00:00,M32 8DT,D,N,L,TRAFFORD,GREATER MANCHESTER
230000,2025-06-27 00:00,OL11 5XN,S,N,F,ROCHDALE,GREATER MANCHESTER
290000,2025-02-21 00:00,SK8 6PL,T,N,F,STOCKPORT,GREATER MANCHESTER
280000,2025-01-01 00:00,M20 4UH,S,N,F,MANCHESTER,GREATER MANCHESTER
420000,2025-01-20 00:00,M14 6AN,S,N,F,MANCHESTER,GREATER MANCHESTER
182000,2025-01-06 00:00,BL6 4NB,F,N,L,BOLTON,GREATER MANCHESTER
188000,2025-01-17 00:00,BL2 5QZ,T,N,L,BURY,GREATER MANCHESTER
535000,2025-01-15 00:00,M21 9AW,T,N,F,MANCHESTER,GREATER MANCHESTER
130000,2025-01-01 00:00,M18 8WS,T,N,F,MANCHESTER,GREATER MANCHESTER
81000,2025-01-10 00:00,M26 3TB,T,N,L,BURY,GREATER MANCHESTER
160000,2025-03-06 00:00,M24 1UJ,T,N,F,ROCHDALE,GREATER MANCHESTER
83000,2025-08-06 00:00,BL1 3SN,T,N,F,BOLTON,GREATER MANCHESTER
200000,2025-03-07 00:00,OL7 9HP,S,N,F,TAMESIDE,GREATER MANCHESTER
155000,2025-06-27 00:00,M30 0BB,T,N,F,SALFORD,GREATER MANCHESTER
190000,2025-06-27 00:00,M20 4YE,F,N,L,MANCHESTER,GREATER MANCHESTER
245000,2025-03-07 00:00,OL2 7RF,S,N,L,OLDHAM,GREATER MANCHESTER
105000,2025-07-30 00:00,BL1 5TP,F,N,L,BOLTON,GREATER MANCHESTER
105000,2025-07-30 00:00,BL1 5TP,F,N,L,BOLTON,GREATER MANCHESTER
245000,2025-08-01 00:00,OL15 0RD,S,N,L,ROCHDALE,GREATER MANCHESTER
185500,2025-07-18 00:00,OL8 2QD,S,N,F,OLDHAM,GREATER MANCHESTER
336000,2025-06-27 00:00,WN2 4GB,D,N,L,WIGAN,GREATER MANCHESTER
177000,2025-07-31 00:00,WN7 5HA,T,N,L,WIGAN,GREATER MANCHESTER
280000,2025-07-31 00:00,OL4 3LH,S,N,F,OLDHAM,GREATER MANCHESTER
240000,2025-07-29 00:00,M6 7AQ,S,N,F,SALFORD,GREATER MANCHESTER
305000,2025-06-13 00:00,SK3 8PN,S,N,F,STOCKPORT,GREATER MANCHESTER
105000,2025-07-30 00:00,BL1 5TP,F,N,L,BOLTON,GREATER MANCHESTER
390000,2025-03-27 00:00,M34 2HL,S,N,F,TAMESIDE,GREATER MANCHESTER
675000,2025-08-15 00:00,M33 2JX,S,N,F,TRAFFORD,GREATER MANCHESTER
290000,2025-08-04 00:00,SK8 6DQ,T,N,L,STOCKPORT,GREATER MANCHESTER
287500,2025-08-15 00:00,BL9 8EJ,S,N,F,BURY,GREATER MANCHESTER
455000,2025-07-14 00:00,OL15 8SA,D,N,F,ROCHDALE,GREATER MANCHESTER
245000,2025-03-10 00:00,M45 7YA,F,N,L,BURY,GREATER MANCHESTER
216000,2025-07-18 00:00,M32 9QB,T,N,F,TRAFFORD,GREATER MANCHESTER
300000,2025-07-18 00:00,M21 7WN,S,N,F,MANCHESTER,GREATER MANCHESTER
226000,2025-07-18 00:00,M19 1TL,F,N,L,STOCKPORT,GREATER MANCHESTER
120000,2025-07-28 00:00,M26 1QF,F,N,L,BOLTON,GREATER MANCHESTER
284995,2025-07-11 00:00,M44 6NF,S,N,F,SALFORD,GREATER MANCHESTER
377500,2025-08-11 00:00,M33 5HA,S,N,F,TRAFFORD,GREATER MANCHESTER
168000,2025-03-11 00:00,WN7 4PR,S,N,F,WIGAN,GREATER MANCHESTER
760000,2025-08-08 00:00,SK8 6LW,D,N,F,STOCKPORT,GREATER MANCHESTER
170000,2025-08-04 00:00,WN7 3ET,S,N,L,WIGAN,GREATER MANCHESTER
340000,2025-06-02 00:00,M33 4JA,S,N,F,TRAFFORD,GREATER MANCHESTER
440000,2025-08-01 00:00,M27 8AQ,D,N,F,SALFORD,GREATER MANCHESTER
150000,2025-01-14 00:00,SK2 6QD,T,N,F,STOCKPORT,GREATER MANCHESTER
80000,2025-01-22 00:00,OL16 4TG,T,N,L,ROCHDALE,GREATER MANCHESTER
145000,2025-01-01 00:00,M18 7QL,T,N,F,MANCHESTER,GREATER MANCHESTER
180000,2025-01-24 00:00,BL6 4ES,T,N,L,BOLTON,GREATER MANCHESTER
132000,2025-01-10 00:00,M40 9LQ,T,N,F,MANCHESTER,GREATER MANCHESTER
100000,2025-01-23 00:00,BL1 8RT,F,N,L,BOLTON,GREATER MANCHESTER
210000,2025-01-01 00:00,M18 8RN,S,N,F,MANCHESTER,GREATER MANCHESTER
105000,2025-01-20 00:00,WN6 8LJ,S,N,F,WIGAN,GREATER MANCHESTER
111000,2025-01-07 00:00,M40 5NT,T,N,F,MANCHESTER,GREATER MANCHESTER
345000,2025-01-08 00:00,M44 5GJ,D,N,L,SALFORD,GREATER MANCHESTER
146000,2025-01-22 00:00,M20 3JW,F,N,L,MANCHESTER,GREATER MANCHESTER
246000,2025-01-16 00:00,SK14 4NJ,S,N,L,TAMESIDE,GREATER MANCHESTER
40000,2025-01-10 00:00,M8 4NP,F,N,L,MANCHESTER,GREATER MANCHESTER
180000,2025-01-24 00:00,BL6 4GQ,T,N,F,BOLTON,GREATER MANCHESTER
280000,2025-01-10 00:00,SK6 1RB,T,N,F,STOCKPORT,GREATER MANCHESTER
70000,2025-01-10 00:00,BL1 4HP,T,N,L,BOLTON,GREATER MANCHESTER
240000,2025-01-10 00:00,M46 0TF,S,N,F,WIGAN,GREATER MANCHESTER
575000,2025-01-10 00:00,SK8 7LT,S,N,L,STOCKPORT,GREATER MANCHESTER
200000,2025-01-17 00:00,SK6 2EL,S,N,F,STOCKPORT,GREATER MANCHESTER
10715,2025-01-14 00:00,M7 1AU,O,N,L,SALFORD,GREATER MANCHESTER
104000,2025-01-06 00:00,WN2 3XD,T,N,F,WIGAN,GREATER MANCHESTER
9240,2025-01-17 00:00,SK4 4QY,O,N,F,STOCKPORT,GREATER MANCHESTER
103000,2025-01-16 00:00,BL2 5AT,S,N,F,BOLTON,GREATER MANCHESTER
92000,2025-01-08 00:00,BL0 9FW,F,N,L,BURY,GREATER MANCHESTER
85000,2025-01-21 00:00,WN3 5UP,T,N,F,WIGAN,GREATER MANCHESTER
108000,2025-01-06 00:00,M30 0UF,F,N,L,SALFORD,GREATER MANCHESTER
165000,2025-01-24 00:00,BL1 5LA,S,N,L,BOLTON,GREATER MANCHESTER
85000,2025-06-13 00:00,M9 5PJ,T,N,F,MANCHESTER,GREATER MANCHESTER
180000,2025-05-23 00:00,BL6 7EY,O,N,F,BOLTON,GREATER MANCHESTER
87500,2025-05-30 00:00,WN1 3JJ,T,N,L,WIGAN,GREATER MANCHESTER
140000,2025-06-12 00:00,M35 9EP,T,N,F,OLDHAM,GREATER MANCHESTER
138000,2025-05-16 00:00,BL8 1RU,O,N,L,BURY,GREATER MANCHESTER
106000,2025-06-10 00:00,WN7 1RJ,T,N,L,WIGAN,GREATER MANCHESTER
125000,2025-05-16 00:00,M34 5PJ,T,N,F,TAMESIDE,GREATER MANCHESTER
499995,2025-04-04 00:00,WA14 1EY,O,N,F,TRAFFORD,GREATER MANCHESTER
100000,2025-01-28 00:00,BL1 2EF,F,N,L,BOLTON,GREATER MANCHESTER
120000,2025-06-10 00:00,BL4 7AN,S,N,F,BOLTON,GREATER MANCHESTER
210000,2025-05-29 00:00,SK16 4PH,T,N,F,TAMESIDE,GREATER MANCHESTER
125000,2025-05-16 00:00,WN3 6QQ,T,N,L,WIGAN,GREATER MANCHESTER
1080000,2025-05-22 00:00,SK16 4UU,O,N,F,TAMESIDE,GREATER MANCHESTER
103000,2025-04-25 00:00,OL4 3DJ,S,N,L,OLDHAM,GREATER MANCHESTER
150000,2025-05-21 00:00,BL1 4NQ,T,N,L,BOLTON,GREATER MANCHESTER
145000,2025-05-23 00:00,SK14 4LB,T,N,F,TAMESIDE,GREATER MANCHESTER
273000,2025-06-02 00:00,M6 5GS,T,N,F,SALFORD,GREATER MANCHESTER
133100,2025-05-09 00:00,SK16 5AP,T,N,F,TAMESIDE,GREATER MANCHESTER
149000,2025-04-14 00:00,WN7 1XU,T,N,L,WIGAN,GREATER MANCHESTER
262500,2025-05-14 00:00,M6 5QP,S,N,F,SALFORD,GREATER MANCHESTER
115000,2025-06-18 00:00,M46 0FF,T,N,L,WIGAN,GREATER MANCHESTER
325000,2025-03-28 00:00,SK2 5XG,D,N,F,STOCKPORT,GREATER MANCHESTER
135000,2025-04-14 00:00,M31 4JW,T,N,F,TRAFFORD,GREATER MANCHESTER
244000,2025-06-06 00:00,M33 5PR,T,N,F,TRAFFORD,GREATER MANCHESTER
93000,2025-04-30 00:00,SK5 8AP,F,N,L,STOCKPORT,GREATER MANCHESTER
111000,2025-01-29 00:00,BL4 8BG,T,N,L,BOLTON,GREATER MANCHESTER
255000,2025-05-21 00:00,M7 4AQ,T,N,F,SALFORD,GREATER MANCHESTER
97000,2025-06-12 00:00,M5 5AB,F,N,L,SALFORD,GREATER MANCHESTER
182000,2025-06-27 00:00,SK14 5AB,T,N,F,TAMESIDE,GREATER MANCHESTER
250000,2025-04-03 00:00,OL7 9LU,T,N,F,TAMESIDE,GREATER MANCHESTER
120000,2025-02-07 00:00,M26 1BN,S,N,F,BURY,GREATER MANCHESTER
540000,2025-02-28 00:00,OL3 6JR,O,N,F,OLDHAM,GREATER MANCHESTER
300000,2025-05-30 00:00,M21 9PG,T,N,F,MANCHESTER,GREATER MANCHESTER
152500,2025-05-16 00:00,OL9 8AE,T,N,F,OLDHAM,GREATER MANCHESTER
500000,2025-07-28 00:00,M33 3WD,S,N,F,TRAFFORD,GREATER MANCHESTER
420000,2025-07-25 00:00,OL3 5PP,D,N,L,OLDHAM,GREATER MANCHESTER
130000,2025-07-18 00:00,WN7 1ND,T,N,L,WIGAN,GREATER MANCHESTER
395000,2025-07-18 00:00,M33 5GA,D,N,F,TRAFFORD,GREATER MANCHESTER
195000,2025-07-30 00:00,WN6 9JP,D,N,F,WIGAN,GREATER MANCHESTER
135000,2025-07-17 00:00,BL1 5RX,T,N,L,BOLTON,GREATER MANCHESTER
215000,2025-04-17 00:00,M20 2PX,F,N,L,MANCHESTER,GREATER MANCHESTER
236000,2025-07-25 00:00,WA3 3JY,S,N,L,WIGAN,GREATER MANCHESTER
117000,2025-06-30 00:00,SK4 2QN,F,N,L,STOCKPORT,GREATER MANCHESTER
305000,2025-07-31 00:00,M8 4WF,S,N,L,MANCHESTER,GREATER MANCHESTER
170000,2025-04-11 00:00,OL4 2SW,T,N,L,OLDHAM,GREATER MANCHESTER
267000,2025-07-11 00:00,WN7 3JT,S,N,F,WIGAN,GREATER MANCHESTER
235000,2025-05-16 00:00,SK15 1BS,T,N,L,TAMESIDE,GREATER MANCHESTER
267500,2025-08-01 00:00,WN6 0SZ,S,N,L,WIGAN,GREATER MANCHESTER
200000,2025-07-18 00:00,M24 1DT,T,N,F,ROCHDALE,GREATER MANCHESTER
623000,2025-03-12 00:00,M33 6RG,S,N,F,TRAFFORD,GREATER MANCHESTER
210000,2025-02-21 00:00,WN1 2HE,T,N,L,WIGAN,GREATER MANCHESTER
375000,2025-07-25 00:00,BL7 9HN,S,N,L,BOLTON,GREATER MANCHESTER
427000,2025-07-23 00:00,SK7 2AH,S,N,F,STOCKPORT,GREATER MANCHESTER
225000,2025-07-28 00:00,SK3 9HJ,T,N,L,STOCKPORT,GREATER MANCHESTER
283000,2025-07-28 00:00,SK7 5QN,S,N,F,STOCKPORT,GREATER MANCHESTER
260000,2025-06-27 00:00,OL2 7RQ,S,N,L,OLDHAM,GREATER MANCHESTER
390000,2025-03-18 00:00,OL6 9BG,D,N,L,TAMESIDE,GREATER MANCHESTER
200000,2025-08-01 00:00,WN3 5PX,S,N,L,WIGAN,GREATER MANCHESTER
360000,2025-07-14 00:00,SK6 7RD,S,N,L,STOCKPORT,GREATER MANCHESTER
130000,2025-08-01 00:00,M34 3UB,F,N,L,TAMESIDE,GREATER MANCHESTER
225000,2025-07-28 00:00,M28 3AW,T,N,F,SALFORD,GREATER MANCHESTER
260088,2025-07-10 00:00,M6 8NQ,T,N,F,SALFORD,GREATER MANCHESTER
187500,2025-08-08 00:00,M29 8PR,T,N,L,WIGAN,GREATER MANCHESTER
116000,2025-05-23 00:00,OL10 3HH,T,N,F,ROCHDALE,GREATER MANCHESTER
115000,2025-07-25 00:00,OL10 1LE,T,N,L,ROCHDALE,GREATER MANCHESTER
270000,2025-07-22 00:00,OL3 7AW,S,N,L,OLDHAM,GREATER MANCHESTER
440000,2025-03-24 00:00,WA15 6QT,T,N,F,TRAFFORD,GREATER MANCHESTER
305000,2025-08-21 00:00,SK8 2AW,S,N,F,STOCKPORT,GREATER MANCHESTER
310000,2025-07-28 00:00,M27 8AD,T,N,F,SALFORD,GREATER MANCHESTER
340000,2025-08-01 00:00,SK7 3DT,S,N,F,STOCKPORT,GREATER MANCHESTER
320000,2025-08-04 00:00,M20 3YB,F,N,L,MANCHESTER,GREATER MANCHESTER
465000,2025-07-25 00:00,SK6 6LX,S,N,F,STOCKPORT,GREATER MANCHESTER
167000,2025-08-22 00:00,BL4 8BP,T,N,L,BOLTON,GREATER MANCHESTER
216500,2025-07-18 00:00,M15 4NU,F,N,L,MANCHESTER,GREATER MANCHESTER
175000,2025-03-07 00:00,BL2 5RP,D,N,F,BURY,GREATER MANCHESTER
335000,2025-07-30 00:00,M14 7FW,S,N,F,MANCHESTER,GREATER MANCHESTER
257500,2025-08-15 00:00,M26 1UJ,S,N,L,BURY,GREATER MANCHESTER
445000,2025-03-25 00:00,SK8 4JW,D,N,F,STOCKPORT,GREATER MANCHESTER
416500,2025-08-04 00:00,M41 6WE,D,N,F,TRAFFORD,GREATER MANCHESTER
200000,2025-08-06 00:00,SK6 3BF,F,N,L,STOCKPORT,GREATER MANCHESTER
255000,2025-08-14 00:00,M15 4QH,F,N,L,MANCHESTER,GREATER MANCHESTER
333000,2025-08-05 00:00,M41 9PQ,S,N,F,TRAFFORD,GREATER MANCHESTER
190000,2025-08-08 00:00,WN7 5BT,S,N,L,WIGAN,GREATER MANCHESTER
342000,2025-07-18 00:00,WN3 6DW,D,N,L,WIGAN,GREATER MANCHESTER
210000,2025-07-30 00:00,WN5 8NX,S,N,L,WIGAN,GREATER MANCHESTER
167000,2025-07-30 00:00,M20 3LU,F,N,L,MANCHESTER,GREATER MANCHESTER
187500,2025-08-15 00:00,M34 7RA,T,N,L,TAMESIDE,GREATER MANCHESTER
245000,2025-06-20 00:00,M14 6GU,T,N,L,MANCHESTER,GREATER MANCHESTER
235000,2025-02-28 00:00,SK14 5JY,T,N,F,TAMESIDE,GREATER MANCHESTER
350000,2025-08-06 00:00,SK6 4AJ,S,N,F,STOCKPORT,GREATER MANCHESTER
467000,2025-07-24 00:00,M33 3QA,T,N,F,MANCHESTER,GREATER MANCHESTER
215000,2025-08-01 00:00,M46 0AJ,S,N,L,WIGAN,GREATER MANCHESTER
225000,2025-06-30 00:00,SK5 6HN,T,N,F,STOCKPORT,GREATER MANCHESTER
269000,2025-07-18 00:00,M43 7SJ,S,N,L,TAMESIDE,GREATER MANCHESTER
205000,2025-07-25 00:00,SK14 5GD,S,N,L,TAMESIDE,GREATER MANCHESTER
170000,2025-07-31 00:00,M35 9BN,T,N,F,OLDHAM,GREATER MANCHESTER
145000,2025-08-08 00:00,OL8 2RA,T,N,F,OLDHAM,GREATER MANCHESTER
253000,2025-07-31 00:00,M1 6BE,F,N,L,MANCHESTER,GREATER MANCHESTER
150000,2025-07-31 00:00,OL4 5JJ,F,N,L,OLDHAM,GREATER MANCHESTER
155000,2025-08-01 00:00,BL3 5JQ,T,N,F,BOLTON,GREATER MANCHESTER
177700,2025-03-14 00:00,M31 4ET,T,N,F,TRAFFORD,GREATER MANCHESTER
220000,2025-05-21 00:00,SK2 6QZ,T,N,L,STOCKPORT,GREATER MANCHESTER
147000,2025-03-28 00:00,M35 0HU,T,N,L,OLDHAM,GREATER MANCHESTER
1692000,2025-01-16 00:00,M24 1ZE,O,N,F,OLDHAM,GREATER MANCHESTER
125000,2025-06-06 00:00,M38 9WX,S,N,F,SALFORD,GREATER MANCHESTER
115000,2025-06-27 00:00,M46 9AR,T,N,L,WIGAN,GREATER MANCHESTER
100000,2025-06-09 00:00,BL1 7AE,O,N,L,BOLTON,GREATER MANCHESTER
85000,2025-06-02 00:00,WN5 0TR,T,N,L,WIGAN,GREATER MANCHESTER
375000,2025-06-13 00:00,M41 5AB,T,N,F,TRAFFORD,GREATER MANCHESTER
201000,2025-06-03 00:00,M24 2HT,T,N,L,ROCHDALE,GREATER MANCHESTER
280000,2025-05-30 00:00,WA15 8PS,T,N,F,TRAFFORD,GREATER MANCHESTER
80000,2025-06-06 00:00,M34 6DL,T,N,L,TAMESIDE,GREATER MANCHESTER
155000,2025-06-10 00:00,BL9 0JE,T,N,L,BURY,GREATER MANCHESTER
124000,2025-06-04 00:00,M11 2JD,T,N,F,MANCHESTER,GREATER MANCHESTER
210000,2025-06-11 00:00,M5 3EZ,O,N,L,SALFORD,GREATER MANCHESTER
112000,2025-06-11 00:00,SK6 6AF,F,N,F,STOCKPORT,GREATER MANCHESTER
1925000,2025-03-28 00:00,SK14 3ND,O,N,F,TAMESIDE,GREATER MANCHESTER
135000,2025-05-30 00:00,SK14 2RZ,T,N,F,TAMESIDE,GREATER MANCHESTER
590000,2025-06-11 00:00,SK6 2EE,D,N,F,STOCKPORT,GREATER MANCHESTER
196000,2025-03-31 00:00,M44 5EB,T,N,F,SALFORD,GREATER MANCHESTER
215000,2025-06-02 00:00,M6 6BG,T,N,L,SALFORD,GREATER MANCHESTER
161000,2025-04-28 00:00,M34 7EG,S,N,F,TAMESIDE,GREATER MANCHESTER
285000,2025-06-13 00:00,M14 6PG,T,N,F,MANCHESTER,GREATER MANCHESTER
172000,2025-05-30 00:00,BL6 7QA,T,N,L,BOLTON,GREATER MANCHESTER
100000,2025-04-02 00:00,BL5 3RU,T,N,F,BOLTON,GREATER MANCHESTER
180000,2025-05-16 00:00,OL1 1PF,T,N,L,OLDHAM,GREATER MANCHESTER
133000,2025-05-29 00:00,SK14 2SE,T,N,L,TAMESIDE,GREATER MANCHESTER
275000,2025-05-16 00:00,OL16 4ES,O,N,F,ROCHDALE,GREATER MANCHESTER
200000,2025-01-09 00:00,SK1 3TH,O,N,F,STOCKPORT,GREATER MANCHESTER
220000,2025-01-31 00:00,SK3 9EL,O,N,L,STOCKPORT,GREATER MANCHESTER
100000,2025-04-10 00:00,BL8 2QF,T,N,L,BURY,GREATER MANCHESTER
95500,2025-05-19 00:00,BL2 2LG,T,N,L,BOLTON,GREATER MANCHESTER
875,2025-06-03 00:00,SK7 1LF,O,N,F,STOCKPORT,GREATER MANCHESTER
136000,2025-05-30 00:00,OL4 5PB,S,N,F,OLDHAM,GREATER MANCHESTER
